rank,distance,queryIdx,trainIdx
68,43.47412872314453,4124,2464
69,43.703548431396484,3496,1761
70,43.817806243896484,3653,1953
71,43.90899658203125,4355,2675
72,43.90899658203125,4465,2778
73,43.943145751953125,3960,2269
74,44.02272033691406,3751,2074
75,44.06813049316406,3620,1915
76,44.10215377807617,4142,2475
77,44.44097137451172,3562,1852
78,44.59820556640625,5563,3678
79,45.2658805847168,4663,2955
80,45.74931716918945,4394,2709
81,45.836666107177734,4197,2505
82,46.06517028808594,4406,2729
83,46.173583984375,4449,2759
84,46.260135650634766,4015,2360
85,46.389652252197266,2264,306
86,46.77606201171875,4139,2466
87,46.90415573120117,2643,776
88,46.914817810058594,4307,2628
89,47.08502960205078,4354,2674
90,47.13809585571289,4978,3230
91,47.31807327270508,3443,1737
92,47.41307830810547,5769,3811
93,47.444705963134766,3575,1865
94,47.58150863647461,3158,1397
95,47.69696044921875,3208,1466
96,47.8434944152832,3649,1951
97,47.88528060913086,4341,2671
98,47.958316802978516,4382,2699
99,47.97916030883789,2584,706
100,48.05205535888672,3755,2062
101,48.35287094116211,3796,2126
102,48.82622146606445,2530,610
103,49.050994873046875,3243,1502
104,49.10193634033203,3605,1871
105,49.558048248291016,4537,2824
106,49.56813430786133,3818,2156
107,49.60846710205078,4386,2690
108,49.85980224609375,3885,2221
109,49.85980224609375,4191,2531
110,49.85980224609375,4967,3235
111,49.88987731933594,3242,1488
112,50.09989929199219,3198,1445
113,50.12983322143555,3886,2222
114,50.21951675415039,4308,2629
115,50.27922058105469,4005,2310
116,50.27922058105469,4126,2471
117,50.3686408996582,4242,2574
118,50.59644317626953,3511,1759
119,50.70502853393555,3031,1225
120,50.89204406738281,4048,2374
121,50.9215087890625,4258,2589
122,50.950958251953125,4067,2408
123,51.068580627441406,3828,2164
124,51.215232849121094,4622,2909
125,51.61395263671875,4697,2974
126,51.88448715209961,3966,2301
127,52.05765914916992,3166,1409
128,52.163204193115234,5564,3679
129,52.191951751708984,3493,1779
130,52.25897216796875,3991,2341
131,52.65928268432617,1763,859
132,53.047149658203125,4216,2554
133,53.075416564941406,3924,2267
134,53.28226852416992,5666,3726
135,53.31978988647461,4240,2568
136,53.329166412353516,4496,2809
137,53.44155502319336,4002,2337
138,53.50700759887695,4125,2470
139,53.5350341796875,3471,1722
140,53.563045501708984,4141,2462
141,53.57238006591797,4920,3183
