rank,distance,queryIdx,trainIdx
141,48.703182220458984,7675,1421
142,49.050994873046875,7608,1350
143,49.07137680053711,6379,181
144,49.081565856933594,8227,1960
145,49.24428939819336,8290,1999
146,49.305171966552734,9061,2755
147,49.35585021972656,6712,569
148,49.40647888183594,7565,1319
149,49.52777099609375,8505,2199
150,49.73931884765625,9073,2746
151,49.939964294433594,7308,1107
152,50.16971206665039,9384,3034
153,50.28916549682617,7089,924
154,50.428165435791016,6592,397
155,50.507423400878906,6384,167
156,50.5470085144043,7546,1315
157,50.9018669128418,8187,1874
158,50.9018669128418,9323,2981
159,51.09794616699219,7722,1455
160,51.11751174926758,9283,2957
161,51.22499465942383,6725,547
162,51.45872116088867,9142,2800
163,51.652687072753906,8127,1855
164,52.115257263183594,7350,1140
165,52.13444137573242,6890,716
166,52.191951751708984,7688,1457
167,52.191951751708984,8511,2179
168,52.23025894165039,7918,1641
169,52.35456085205078,8198,1927
170,52.40229034423828,7070,887
171,52.47856521606445,9058,2766
172,52.78257369995117,7313,1106
173,52.89612579345703,7500,1271
174,52.933921813964844,8076,1795
175,52.95280838012695,8995,2691
176,52.99056625366211,7982,1713
177,52.99056625366211,8917,2623
178,53.13191223144531,6881,699
179,53.25410842895508,8879,2547
180,53.35728454589844,7328,1079
181,53.37602615356445,9053,2706
182,53.49766540527344,7717,1474
183,53.60969924926758,7795,1562
184,53.61902618408203,7036,819
185,53.749420166015625,7575,1352
186,53.76802062988281,7468,1232
187,53.97221374511719,7822,1577
188,54.0,7371,1173
189,54.018516540527344,7966,1672
190,54.3231086730957,6644,462
191,54.350711822509766,8175,1938
192,54.415069580078125,8520,2210
193,54.424259185791016,7905,1669
194,54.61684799194336,6283,98
195,54.625999450683594,7205,1003
196,54.625999450683594,9059,2748
197,54.635154724121094,8403,2125
198,54.79050827026367,7752,1478
199,54.85435104370117,7626,1391
200,54.954524993896484,8916,2611
201,55.05451965332031,7687,1456
202,55.07267761230469,8219,1901
203,55.099910736083984,7530,1312
204,55.17245864868164,7154,955
205,55.3714714050293,7738,1479
206,55.578773498535156,7239,1030
207,55.596763610839844,8393,2124
208,55.62373733520508,8302,1994
209,55.65069580078125,7494,1248
210,55.767372131347656,7911,1678
211,55.928524017333984,6346,126
212,56.04462432861328,7746,1467
213,56.04462432861328,7976,1703
214,56.29387283325195,8905,2575
215,56.35601043701172,7508,1302
216,56.79788589477539,8909,2620
217,56.89463806152344,8082,1799
218,56.93856430053711,8932,2627
219,56.99122619628906,6828,641
220,57.087650299072266,7381,1187
221,57.09640884399414,6809,639
222,57.113922119140625,6271,60
223,57.148929595947266,8871,2556
224,57.1751708984375,8878,2557
225,57.18391418457031,8646,2352
226,57.22761535644531,7257,1063
227,57.384666442871094,7868,1619
228,57.39337921142578,6804,620
229,57.60208511352539,8639,2314
230,57.697486877441406,7392,1190
231,57.74945831298828,6610,432
232,57.86190414428711,8453,2152
233,57.905094146728516,7830,1549
234,57.91373062133789,8972,2637
235,57.96550750732422,8004,1702
236,58.01723861694336,8110,1822
237,58.0603141784668,8645,2347
238,58.22370529174805,6811,671
239,58.23229217529297,7784,1551
240,58.30094528198242,6846,650
241,58.45511245727539,7651,1395
242,58.46366500854492,7084,884
243,58.489315032958984,7029,854
244,58.55766296386719,7253,1035
245,58.88972854614258,6304,74
246,58.957611083984375,8345,2029
247,59.10160827636719,7697,1469
248,59.31272888183594,6887,708
249,59.346439361572266,8818,2531
250,59.380130767822266,6886,704
251,59.3885498046875,7187,990
252,59.46427536010742,7950,1673
253,59.53990173339844,7301,1116
254,59.67411422729492,7755,1495
255,59.724365234375,6372,211
256,59.73273849487305,6851,674
257,59.8581657409668,9288,2963
258,59.87487030029297,6589,411
259,60.01666259765625,9251,2927
260,60.024993896484375,8902,2597
261,60.19136047363281,8303,2031
262,60.20797348022461,9128,2791
263,60.448326110839844,8100,1853
264,60.464866638183594,7869,1620
265,60.514461517333984,8304,2032
266,60.663002014160156,6345,123
267,60.74536895751953,6540,360
268,60.835845947265625,8124,1847
269,61.09828186035156,7074,862
270,61.122825622558594,7862,1644
271,61.29437255859375,6849,677
272,61.33514404296875,6568,446
273,61.359596252441406,6622,466
274,61.5629768371582,6932,790
275,61.57109832763672,7023,811
276,61.603572845458984,6921,709
277,61.603572845458984,7940,1684
278,61.798057556152344,9237,2931
279,61.82232666015625,8860,2540
280,62.0,6590,447
281,62.04030990600586,6555,392
282,62.13694381713867,6512,302
283,62.17716598510742,8613,2336
284,62.21736145019531,6360,180
285,62.22539520263672,8447,2140
286,62.257530212402344,8757,2460
287,62.361846923828125,8824,2539
288,62.44197463989258,7838,1617
289,62.46599197387695,7127,920
290,62.545982360839844,7048,892
291,62.66577911376953,6899,729
292,62.85697937011719,9248,2922
293,62.91263961791992,6543,362
294,62.944419860839844,7856,1626
295,63.03173828125,8582,2298
296,63.087242126464844,7241,1032
297,63.087242126464844,9055,2710
298,63.166446685791016,7506,1269
299,63.18227767944336,8176,1939
300,63.190189361572266,9074,2747
301,63.19810104370117,9099,2794
302,63.213924407958984,6490,291
303,63.237648010253906,6743,561
304,63.269264221191406,8839,2546
305,63.356136322021484,8727,2405
306,63.41923904418945,8086,1846
307,63.44288635253906,8993,2705
308,63.49015808105469,8643,2334
309,63.584590911865234,6871,718
310,63.62389373779297,9319,2996
311,63.67888259887695,6756,612
312,63.914005279541016,7670,1407
313,63.937469482421875,9214,2889
314,63.95310592651367,9034,2744
315,64.0,6955,777
316,64.07807922363281,7980,1714
317,64.18722534179688,7969,1712
318,64.20280456542969,7170,964
319,64.20280456542969,7652,1396
320,64.24172973632812,7617,1389
321,64.46704864501953,6882,698
322,64.48255920410156,8380,2128
323,64.50581359863281,6835,665
324,64.52131652832031,7359,1162
325,64.70703125,6742,546
326,64.90762329101562,6532,401
327,64.92303466796875,7577,1346
328,65.0230712890625,8284,2043
329,65.03076171875,8760,2454
330,65.1536636352539,9054,2707
331,65.26101684570312,7295,1094
332,65.31462097167969,8540,2224
333,65.37583923339844,8140,1864
334,65.4522705078125,8807,2490
335,65.47518920898438,8436,2168
336,65.52861785888672,7327,1078
337,65.54387664794922,8991,2681
338,65.57438659667969,8550,2232
339,65.5820083618164,7582,1336
340,65.6201171875,8174,1879
341,65.7267074584961,8368,2071
342,65.86349487304688,6433,243
343,65.87108612060547,7063,890
344,65.9317855834961,8805,2492
345,66.0378646850586,7715,1490
346,66.0378646850586,8371,2063
347,66.06057739257812,8057,1785
348,66.08328247070312,8068,1811
349,66.08328247070312,9229,2895
350,66.10597229003906,6831,672
351,66.24198150634766,7060,903
352,66.24952697753906,8246,1958
353,66.31742095947266,8862,2541
354,66.40029907226562,8375,2064
355,66.40782928466797,8944,2618
356,66.53570556640625,8334,2066
357,66.61080932617188,7072,847
358,66.79071807861328,8982,2648
359,66.93280029296875,8787,2466
360,67.12674713134766,7893,1594
361,67.14163970947266,6730,600
362,67.1937484741211,6761,570
363,67.3424072265625,8247,2004
364,67.54998016357422,8859,2513
365,67.58698272705078,7273,1051
366,67.60916900634766,6848,660
367,67.6830825805664,8570,2284
368,67.70524597167969,8979,2670
369,67.7273941040039,7077,874
370,67.7273941040039,7487,1243
371,67.77167510986328,8705,2383
372,67.79380798339844,7814,1546
373,67.82330322265625,6643,486
374,67.86015319824219,7040,881
375,67.87488555908203,6760,603
376,67.96322631835938,8438,2158
377,67.98529052734375,7240,1031
378,68.073486328125,6515,368
379,68.28616333007812,6806,621
380,68.43244934082031,8623,2311
381,68.57842254638672,8662,2376
382,68.68769836425781,7449,1209
383,68.8331298828125,7658,1418
384,68.9129867553711,6326,101
385,69.10137176513672,7259,1054
386,69.17369079589844,6520,336
387,69.20982360839844,6595,443
388,69.22427368164062,6432,255
389,69.33253479003906,7851,1573
390,69.36858367919922,8549,2253
391,69.37578582763672,7081,878
392,69.45502471923828,8066,1804
393,69.52696990966797,6769,614
394,69.54135131835938,8325,2060
395,69.62757873535156,8157,1844
396,69.74954986572266,7607,1357
397,69.84983825683594,8814,2489
398,69.9571304321289,7217,1022
399,70.07852935791016,6930,734
400,70.14984130859375,9329,3000
401,70.19258880615234,8196,1897
402,70.24243927001953,7172,981
403,70.59037017822266,7018,834
404,70.7601547241211,6705,534
405,70.7742919921875,6729,599
406,70.88723754882812,7928,1654
407,70.93659210205078,7067,848
408,70.97886657714844,6635,479
409,71.09149169921875,8069,1796
410,71.2249984741211,8773,2436
411,71.28113555908203,9019,2698
412,71.32321166992188,7191,968
413,71.3582534790039,6293,103
414,71.3582534790039,6994,835
415,71.39328002929688,6885,703
416,71.40727996826172,8947,2651
417,71.4212875366211,6358,164
418,71.60307312011719,7806,1560
419,71.64495849609375,7581,1335
420,71.67286682128906,6927,761
421,71.68682098388672,9341,2993
422,71.77743530273438,7503,1289
423,71.8192138671875,7832,1541
424,71.87489318847656,9146,2812
425,71.97221374511719,7671,1408
426,72.11795806884766,7900,1636
427,72.187255859375,8551,2233
428,72.22187805175781,8945,2619
429,72.2772445678711,6796,609
430,72.32565307617188,7434,1170
431,72.40856170654297,8369,2068
432,72.46378326416016,9152,2830
433,72.53964233398438,8399,2101
434,72.56720733642578,9169,2842
435,72.7392578125,7587,1362
436,72.78736114501953,8772,2439
437,72.82856750488281,8444,2174
438,72.95204162597656,8237,1967
439,73.0,6261,70
440,73.29393005371094,8048,1808
441,73.32803344726562,6596,454
442,73.38256072998047,6533,402
443,73.51190185546875,7035,823
444,73.51870727539062,7735,1503
445,73.57308959960938,7141,963
446,73.68174743652344,9267,2955
447,73.79024505615234,6956,755
448,73.81734466552734,7140,983
449,73.84442901611328,7046,906
450,73.88504791259766,7499,1254
451,73.93240356445312,6507,307
452,73.97972869873047,7300,1068
453,74.11477661132812,6477,334
454,74.20916748046875,7361,1130
455,74.26304626464844,8648,2366
456,74.3101577758789,7069,842
457,74.35052490234375,8686,2398
458,74.40430450439453,7712,1437
459,74.45132446289062,8765,2437
460,74.46475982666016,6741,545
461,74.5452880859375,7183,1012
462,74.57211303710938,7041,886
463,74.57881927490234,7801,1559
464,74.63912963867188,9046,2751
465,74.7462387084961,6609,460
466,74.7462387084961,6770,627
467,74.8799057006836,9033,2736
468,74.92662811279297,8134,1869
469,75.0799560546875,6542,403
470,75.12655639648438,6957,756
471,75.19308471679688,7919,1642
472,75.20638275146484,6463,321
473,75.21968078613281,7171,980
474,75.23961639404297,7665,1451
475,75.24626159667969,7833,1582
476,75.35250854492188,6898,728
477,75.47847747802734,6347,172
478,75.48509979248047,6279,104
479,75.64390563964844,7199,998
480,75.7693862915039,7792,1517
481,75.80896759033203,9322,2980
482,76.0,7374,1185
483,76.09204864501953,7459,1251
484,76.10519409179688,6853,694
485,76.15773010253906,8285,2044
486,76.1905517578125,8872,2584
487,76.21023559570312,8330,2055
488,76.31513977050781,6934,741
489,76.47221374511719,6538,385
490,76.5636978149414,8870,2586
491,76.70723724365234,7452,1211
492,76.77239227294922,7750,1508
493,76.843994140625,8528,2223
494,77.01298522949219,8058,1791
495,77.20751190185547,8874,2552
496,77.22046661376953,7580,1358
497,77.22693634033203,7107,931
498,77.3757095336914,9063,2767
499,77.40155029296875,8346,2054
500,77.67882537841797,8900,2614
